,id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
27059,1309690,154,66,2444,686.79,687.79,0,0,-30.371547676510772
27060,1398806,154,66,2867,702.28,703.28,0,0,-39.18996549148517
27061,1128860,154,66,2760,242.5,243.5,0,0,282.60296215109224
27062,1048271,154,66,1525,321.13,321.13,0,0,221.89643399742562
27063,1319295,154,66,2704,321.13,321.13,0,0,227.5828951673317
27064,1026610,154,66,2492,445.23,446.23,0,0,139.1952148292661
27065,1489804,154,66,1543,484.09,482.09,0,0,108.48756598600357
27066,1406565,154,66,2304,483.09,482.09,0,0,112.48876021667729
27067,1407123,154,66,2664,263.87,262.87,0,0,267.8998403355629
27068,1418984,154,66,2569,284.24,284.24,0,0,252.79192215142763
27069,1097923,154,66,2490,255.14,256.14,0,0,272.439990565277
27070,1352888,154,94,1885,118.34,119.34,0,0,352.1921791972132
27071,1392602,154,94,1993,118.34,119.34,0,0,352.7130764036168
27072,1338727,154,94,2539,120.31,120.31,0,0,354.3357261979914
27073,1174242,154,94,2139,291.03,292.03,0,0,232.36035219976964
27074,1065542,154,94,2631,154.26,154.26,0,0,330.9802655566788
27075,1310572,154,94,1778,150.35,152.35,0,0,328.8666619829986
27076,1286932,154,94,1062,154.26,171.72,0,0,316.9489404786669
27077,1312122,154,94,2707,212.46,213.46,0,0,290.1780062039036
27078,1300353,154,94,1207,336.65,335.65,0,0,196.62568023459949
27079,1006233,154,94,1230,326.89,327.89,0,0,202.83802277109015
27080,1129977,154,94,2322,336.65,336.65,0,0,201.63325274582456
27081,1072003,154,94,2290,194.0,252.26,1,1,867.3670632188653
27082,1025677,154,94,1727,422.95,423.95,0,0,137.8963814425046
27083,1048802,154,94,1109,309.43,311.43,0,0,214.12379848641461
27084,1236936,154,94,2640,321.13,320.13,0,0,214.41684321427874
27085,1276823,154,94,1878,319.13,321.13,0,0,211.03301155198193
27086,1042371,154,94,2306,335.62,335.62,0,0,202.27812000663835
27087,1403403,154,94,1216,416.13,418.13,0,0,139.84242491244197
27088,1336688,154,94,2126,507.31,507.31,0,0,81.05406494612225
27089,1066268,154,94,2826,327.92,326.92,0,0,210.55410638039808
27090,1057706,154,94,1754,290.03,291.03,0,0,231.2044571284913
27091,1441830,154,94,1971,310.46,310.46,0,0,218.29971034109064
27092,1005103,154,94,1770,485.03,486.03,0,0,94.58526069953643
27093,1365024,154,94,1558,512.19,512.19,0,0,74.89361729554969
27094,1385647,154,94,2581,513.19,512.19,0,0,79.49687321509862
27095,1292318,154,94,1962,513.19,513.19,0,0,76.1411516901768
27096,1046455,154,94,1445,680.03,678.03,0,0,-42.56799392942287
27097,1473427,154,94,2867,679.03,678.03,0,0,-35.37871587066775
27098,1369584,154,94,2760,244.5,244.5,0,0,268.34357600984634
27099,1074310,154,94,1525,319.13,320.13,0,0,209.70065821927125
27100,1171185,154,94,2704,321.13,320.13,0,0,214.72552304029568
27101,1362940,154,94,2492,445.23,447.23,0,0,125.59742503690188
27102,1381427,154,94,1543,483.09,483.09,0,0,95.22057436808018
27103,1091182,154,94,2304,483.09,483.09,0,0,98.89097042431302
27104,1348533,154,94,2664,285.24,284.24,0,0,239.6917396340306
27105,1155253,154,94,2569,283.24,283.24,0,0,240.26534819883244
27106,1286984,154,94,2490,254.14,255.14,0,0,259.91341661268183
27107,1401294,154,91,1885,153.26,154.26,0,0,329.1302553262202
27108,1419626,154,91,1993,160.11,158.11,0,0,325.95988103194736
27109,1253049,154,91,2539,159.11,159.11,0,0,328.55389513943123
27110,1319597,154,91,1248,165.93,163.93,0,0,318.2867941508681
27111,1173814,154,91,1778,163.99,193.03,0,0,310.71172038796135
27112,1476536,154,91,1062,160.05,194.03,0,0,308.19150080902944
27113,1365653,154,91,2707,238.68,237.68,0,0,273.9552609600515
27114,1313934,154,91,1207,389.0,390.0,0,0,160.60478656443956
27115,1435633,154,91,2322,390.0,388.0,0,0,166.39218739921603
27116,1419613,154,91,2290,195.94,303.64,1,0,584.6782805791809
27117,1044024,154,91,1727,464.63,466.63,0,0,109.7254413708182
27118,1050944,154,91,1109,309.43,309.43,0,0,216.28145696885355
27119,1356525,154,91,2640,320.13,321.13,0,0,215.79467337316623
27120,1074440,154,91,1878,321.13,321.13,0,0,211.78865602021096
27121,1282502,154,91,2126,507.31,508.31,0,0,82.10109693056887
27122,1069927,154,91,2826,379.33,377.33,0,0,176.30278579490903
27123,1236029,154,91,1754,327.86,328.86,0,0,206.1026028668229
27124,1022402,154,91,1971,338.53,339.53,0,0,199.66947563610222
27125,1397322,154,91,1311,339.53,339.53,0,0,196.1554167558615
27126,1472174,154,91,1803,113.52,338.53,0,0,273.6622971564035
27127,1394998,154,91,1558,563.6,563.6,0,0,40.27208787739659
27128,1024597,154,91,2581,563.6,564.6,0,0,44.835933138722226
27129,1396320,154,91,1962,563.6,562.6,0,0,42.590838111792664
27130,1217729,154,91,2760,222.13,223.13,0,0,285.07213474323004
27131,1374721,154,91,1525,320.13,321.13,0,0,210.41689202927705
27132,1256517,154,91,1543,484.09,484.09,0,0,95.93680817808593
27133,1205603,154,91,2664,326.89,327.89,0,0,211.17162093989333
27134,1149550,154,91,2569,327.89,328.89,0,0,210.0124173160445
27135,1460527,154,91,2490,291.03,290.03,0,0,236.21092660302025
27136,1350447,154,20,1885,160.11,159.11,0,0,358.6101409978336
27137,1484097,154,20,1993,160.11,159.11,0,0,359.13103820423714
27138,1359200,154,20,2539,159.11,160.11,0,0,361.7250523117211
27139,1489067,154,20,2139,292.03,290.03,0,0,267.7285785127216
27140,1212254,154,20,2631,163.93,165.93,0,0,358.4197169547107
27141,1337255,154,20,1248,164.93,165.93,0,0,351.41854066493465
27142,1409269,154,20,1778,159.11,195.03,0,0,345.1269638188583
27143,1125848,154,20,1062,159.08,192.12,0,0,342.76083991357933
27144,1442394,154,20,2707,229.92,229.92,0,0,313.2672395145804
27145,1347887,154,20,1207,388.0,389.0,0,0,194.84715957649837
27146,1122080,154,20,1230,389.0,389.0,0,0,194.62729321453236
27147,1135795,154,20,2322,379.27,380.27,0,0,206.34473209241344
27148,1274195,154,20,2290,195.03,288.09,1,1,888.7203654469016
27149,1029605,154,20,1727,466.63,465.63,0,0,142.97541985955456
27150,1334765,154,20,1109,296.85,295.85,0,0,259.0116999558514
27151,1248747,154,20,1571,680.03,679.03,0,0,-7.3718825325513535
27152,1238793,154,20,2956,680.03,680.03,0,0,-1.0620670053173171
27153,1161849,154,20,2577,319.13,319.13,0,0,250.10339851415364
27154,1447467,154,20,2640,295.88,295.88,0,0,266.70566813307846
27155,1327017,154,20,1878,319.13,320.13,0,0,246.36182720671064
27156,1133732,154,20,2306,328.86,328.86,0,0,241.9755341967322
27157,1112041,154,20,1216,417.13,417.13,0,0,174.8404423927298
27158,1220551,154,20,2126,509.31,507.31,0,0,115.35107541930518
27159,1185545,154,20,2826,377.33,379.33,0,0,209.76533048341645
27160,1031376,154,20,1754,328.86,329.86,0,0,238.94296186467193
27161,1320020,154,20,1971,195.03,338.53,0,0,281.05058850597965
27162,1462573,154,20,1902,447.23,445.23,0,0,157.78921102931918
27163,1128691,154,20,1247,445.23,446.23,0,0,154.92145345114443
27164,1092475,154,20,1198,162.05,255.14,0,0,319.10375333128536
27165,1014502,154,20,1311,183.33,208.55,0,0,329.85741051081544
27166,1304218,154,20,1803,191.09,192.09,0,0,335.7570302253108
27167,1043905,154,20,1438,195.0,194.0,0,0,331.99607086010576
27168,1341225,154,20,2494,194.0,196.0,0,0,336.67966849849824
27169,1089717,154,20,1847,194.0,196.0,0,0,333.55910838235803
27170,1186917,154,20,1558,564.6,562.6,0,0,73.8528645405737
27171,1459400,154,20,2581,564.6,564.6,0,0,78.04650096923535
27172,1061342,154,20,1962,564.6,562.6,0,0,75.80140594230579
27173,1176790,154,20,2867,727.53,728.53,0,0,-35.15936655851988
27174,1198557,154,20,2760,224.13,222.13,0,0,318.32211323196634
27175,1254866,154,20,1525,319.13,321.13,0,0,244.28905620867178
27176,1380214,154,20,2704,319.13,319.13,0,0,250.71593504390606
27177,1091359,154,20,2492,387.03,389.03,0,0,201.35463967247279
27178,1249689,154,20,1543,483.09,484.09,0,0,129.80897235748068
27179,1435470,154,20,2304,484.09,484.09,0,0,133.14857023927271
27180,1113836,154,20,2664,327.89,327.89,0,0,244.38218877040637
27181,1336350,154,20,2569,328.89,328.89,0,0,243.22298514655756
27182,1132246,154,20,2490,292.03,290.03,0,0,269.4214944335333
27183,1044267,154,34,1885,121.31,119.31,0,0,379.56563122631843
27184,1302516,154,34,1993,119.34,119.34,0,0,380.7270945713906
27185,1112099,154,34,2539,119.31,119.31,0,0,383.38154954731084
27186,1354994,154,34,2139,292.03,291.03,0,0,260.74457920020745
27187,1287518,154,34,2631,144.53,145.53,0,0,365.77567124536006
27188,1437465,154,34,1248,137.74,139.74,0,0,363.49492187560327
27189,1105318,154,34,1778,152.29,174.6,0,0,348.332583340022
27190,1237484,154,34,1062,161.99,163.99,0,0,345.59840120894717
27191,1058997,154,34,2707,220.25,218.25,0,0,314.1726044587631
27192,1118886,154,34,1207,318.16,320.16,0,0,236.82148964019171
27193,1011887,154,34,1230,318.19,318.19,0,0,237.6518089077816
27194,1220849,154,34,2322,329.83,329.83,0,0,234.75893687649466
27195,1261598,154,34,2290,194.0,237.68,1,1,901.1095243413222
27196,1166459,154,34,1727,367.69,423.95,0,0,184.5211049043196
27197,1376856,154,34,1109,303.67,302.67,0,0,247.6170416875458
27198,1382910,154,34,1571,678.03,678.03,0,0,-12.953867830855756
27199,1336352,154,34,2956,678.03,679.03,0,0,-6.644052303621606
27200,1306433,154,34,2104,678.03,678.03,0,0,-10.383143654808237
27201,1150869,154,34,2577,320.13,320.13,0,0,242.7886010271987
27202,1468892,154,34,2640,299.76,298.76,0,0,257.74217929832537
27203,1152662,154,34,1878,320.13,321.13,0,0,239.04702971975567
27204,1104172,154,34,2306,335.62,335.62,0,0,230.62293634885293
27205,1411848,154,34,1216,418.13,418.13,0,0,167.5256449057748
27206,1308291,154,34,2126,509.31,509.31,0,0,107.99686727412694
27207,1124009,154,34,2826,327.92,327.92,0,0,238.52871388994856
27208,1476284,154,34,1754,292.03,290.03,0,0,259.2578859544883
27209,1009642,154,34,1971,215.34,309.46,0,0,278.4802578687812
27210,1404076,154,34,1902,446.23,447.23,0,0,150.76580105858176
27211,1395219,154,34,1247,445.23,447.23,0,0,147.9374541386303
27212,1334087,154,34,1558,511.19,512.19,0,0,103.56923181220509
27213,1029199,154,34,2581,513.19,513.19,0,0,107.47148072464915
27214,1410589,154,34,1962,512.19,512.19,0,0,105.18697503949625
27215,1411845,154,34,1445,679.03,680.03,0,0,-14.632797078095564
27216,1483373,154,34,2444,680.03,680.03,0,0,-10.145296093302989
27217,1287371,154,34,2867,702.28,702.28,0,0,-23.702521276306584
27218,1387050,154,34,2760,242.5,244.5,0,0,297.34998870094256
27219,1428011,154,34,1525,321.13,321.13,0,0,237.01366937994004
27220,1089927,154,34,2704,319.13,321.13,0,0,243.36172689872782
27221,1060354,154,34,2492,445.23,445.23,0,0,154.68265904444456
27222,1176491,154,34,1543,482.09,484.09,0,0,123.52598005207142
27223,1270431,154,34,2304,483.09,482.09,0,1,392.0489407752909
27224,1053653,154,34,2664,283.24,283.24,0,0,269.06836115779095
27225,1491472,154,34,2569,283.24,284.24,0,0,268.2399557083829
27226,1134201,154,34,2490,255.14,255.14,0,0,287.92743478045554
27227,1083089,154,137,1885,157.14,158.14,0,0,304.67932227628864
27228,1095834,154,137,1993,157.17,159.11,0,1,569.274138145874
27229,1323295,154,137,2539,159.14,159.14,0,1,571.2447842429528
27230,1272790,154,137,2139,284.24,284.24,0,0,217.17661356542231
27231,1099354,154,137,2631,164.93,164.93,0,0,303.1867357456155
27232,1011649,154,137,1248,165.93,163.93,0,0,296.5557682885036
27233,1010865,154,137,1778,152.29,188.21,0,0,294.6354397399955
27234,1332203,154,137,1062,157.14,189.15,0,0,289.2297167376885
27235,1001499,154,137,2707,237.68,237.68,0,0,252.5550332721278
27236,1157583,154,137,1207,376.42,374.42,0,0,148.80305534944716
27237,1353835,154,137,1230,371.51,373.51,0,0,150.87509623615085
27238,1421040,154,137,2322,378.36,378.36,0,0,152.0804654342246
27239,1062686,154,137,2290,192.06,289.12,1,0,569.6061838839294
27240,1375467,154,137,1727,465.63,465.63,0,0,88.03382616667704
27241,1186540,154,137,1109,292.03,290.03,0,0,207.48837069544282
27242,1372825,154,137,1571,680.03,679.03,0,0,-62.6442743998698
27243,1127289,154,137,2956,678.03,679.03,0,0,-55.30265369108997
27244,1169207,154,137,2104,678.03,678.03,0,0,-59.0417450422766
27245,1104431,154,137,2577,321.13,321.13,0,0,193.4289926326254
27246,1021686,154,137,2640,320.13,320.13,0,0,194.43385634346578
27247,1330379,154,137,1878,320.13,319.13,0,0,191.12884599761549
27248,1128383,154,137,2306,345.32,346.32,0,0,174.7943581598028
27249,1103602,154,137,1216,416.13,418.13,0,0,119.52863986718819
27250,1030401,154,137,2126,507.31,508.31,0,0,60.37007106820437
27251,1044219,154,137,2826,378.33,377.33,0,0,154.9025581069854
27252,1207032,154,137,1754,316.28,316.28,0,0,192.8594469793975
27253,1077843,154,137,1971,331.74,331.74,0,0,183.06849618464418
27254,1461113,154,137,1247,447.23,446.23,0,0,98.98746523494435
27255,1490055,154,137,1770,486.03,485.03,0,0,74.31088631250589
27256,1084848,154,137,1198,195.97,194.97,0,0,274.886152848332
27257,1480157,154,137,1311,161.02,223.16,0,0,276.5563748700497
27258,1342655,154,137,1803,175.57,206.67,0,0,280.22098124507175
27259,1209802,154,137,1438,194.0,196.0,0,0,276.31405950190003
27260,1114943,154,137,2494,196.0,195.0,0,0,281.1158891149622
27261,1332072,154,137,1847,195.0,194.0,0,0,278.696336005927
27262,1221686,154,137,1558,563.6,564.6,0,0,18.170853182367978
27263,1458913,154,137,2581,564.6,563.6,0,0,23.144317934581068
27264,1307388,154,137,1962,562.6,562.6,0,0,21.190610423869032
27265,1371009,154,137,2444,727.53,726.53,0,0,-91.73152148559086
27266,1378911,154,137,2867,726.53,728.53,0,0,-90.1009602513974
27267,1165966,154,137,2760,224.13,222.13,0,0,263.0497213646479
27268,1014416,154,137,1525,320.13,319.13,0,0,189.4262838322407
27269,1073713,154,137,2704,320.13,321.13,0,0,194.37232733681867
27270,1483936,154,137,2492,389.03,389.03,0,0,145.4206514562727
27271,1474882,154,137,1543,483.09,483.09,0,0,74.9067893228264
27272,1476491,154,137,2304,482.09,484.09,0,0,78.53777472083596
27273,1440633,154,137,2664,327.89,328.89,0,0,188.7395880704239
27274,1315422,154,137,2569,320.16,319.16,0,0,194.44059328392916
27275,1275935,154,137,2490,278.45,278.45,0,0,222.92836005737155
27276,1274185,154,92,1885,121.31,121.31,0,0,351.4252244301828
27277,1106716,154,92,1993,116.43,115.43,0,0,355.7372446639225
27278,1368660,154,92,2539,123.25,123.25,0,0,353.2195928085101
27279,1440286,154,92,2139,290.03,292.03,0,0,233.6359775856176
27280,1257856,154,92,2631,151.32,153.32,0,0,333.2456357036462
27281,1096629,154,92,1248,149.38,149.38,0,0,328.6756288474228
27282,1000796,154,92,1778,156.17,157.17,0,0,326.10183724571925
27283,1456243,154,92,1062,153.32,174.63,0,0,317.12741027099594
27284,1013299,154,92,2707,222.16,221.16,0,0,285.0634831117212
27285,1400409,154,92,1207,323.01,324.01,0,0,206.3918253575896
27286,1427360,154,92,1230,320.13,319.13,0,0,209.26207501585475
27287,1414766,154,92,2322,325.01,323.01,0,0,211.47821918526114
27288,1214363,154,92,2290,191.12,261.96,1,1,865.6735634958204
27289,1232994,154,92,1727,421.95,422.95,0,0,139.5422156610167
27290,1392306,154,92,1109,271.63,272.63,0,0,241.9368993990518
27291,1335329,154,92,2640,319.13,321.13,0,0,215.65305794190346
27292,1374399,154,92,1878,321.13,320.13,0,0,211.68645124717148
27293,1102705,154,92,1216,417.13,417.13,0,0,140.82666278207233
27294,1456666,154,92,2826,327.92,326.92,0,0,211.4989335918052
27295,1462839,154,92,1754,284.21,286.21,0,0,235.85893628858497
27296,1150676,154,92,1971,310.46,310.46,0,0,219.24453755249777
27297,1417329,154,92,1902,445.23,445.23,0,0,124.43702776754333
27298,1378787,154,92,1770,486.03,484.03,0,0,95.9397074018309
27299,1001951,154,92,1558,512.19,513.19,0,0,75.46823567429271
27300,1316077,154,92,2581,512.19,512.19,0,1,345.2154437770458
27301,1404758,154,92,1962,513.19,512.19,0,0,77.45618773424803
27302,1008008,154,92,1445,680.03,679.03,0,0,-41.99337555067973
27303,1005166,154,92,2444,680.03,678.03,0,0,-36.804867558782234
27304,1167138,154,92,2760,242.5,243.5,0,0,270.32020840279927
27305,1090311,154,92,2704,319.13,320.13,0,0,216.3319466005845
27306,1105815,154,92,1543,482.09,482.09,0,0,96.86640858659223
27307,1069242,154,92,2304,484.09,484.09,0,0,99.13479062861524
27308,1323812,154,92,2664,283.24,283.24,0,0,241.6683720269835
27309,1103651,154,92,2569,284.24,283.24,0,0,240.87937723579876
27310,1340687,154,92,2490,235.74,254.14,0,1,531.7580842425635
27311,1096643,154,126,1885,156.23,156.23,0,0,310.8839971481575
27312,1409653,154,126,1993,157.17,158.17,0,0,310.3757389352184
27313,1328697,154,126,2539,157.17,158.17,0,0,313.00916370092557
27314,1063035,154,126,2139,290.03,290.03,0,0,218.31433265702424
27315,1111706,154,126,2631,163.93,163.93,0,0,309.0842924154598
27316,1230150,154,126,1248,164.93,163.93,0,0,302.0831161256838
27317,1488638,154,126,1778,161.02,191.09,0,0,295.8779199017938
27318,1461412,154,126,1062,160.11,193.09,0,0,291.9851730216421
27319,1039985,154,126,2707,234.77,233.77,0,0,260.16172215820654
27320,1095594,154,126,1207,390.0,388.0,0,0,144.4799298557017
27321,1142142,154,126,1230,383.21,382.21,0,0,148.98049041375486
27322,1204895,154,126,2322,380.24,380.24,0,0,155.9591219236067
27323,1192277,154,126,2290,191.09,287.18,1,1,840.2847580873438
27324,1362439,154,126,1727,465.63,465.63,0,0,93.23037582941635
27325,1270338,154,126,1109,294.88,295.88,0,0,209.57642388994088
27326,1029171,154,126,2956,678.03,679.03,0,0,-50.106104028350614
27327,1051248,154,126,2577,321.13,320.13,0,0,198.99575112802887
27328,1402801,154,126,2640,321.13,320.13,0,0,199.29960783176426
27329,1014626,154,126,1878,320.13,321.13,0,0,195.58497799502663
27330,1344949,154,126,1216,436.56,435.56,0,0,111.51424287276626
27331,1127961,154,126,2126,509.25,510.25,0,0,64.20666713716014
27332,1218651,154,126,2826,378.33,379.33,0,0,159.3586901043966
27333,1304119,154,126,1754,327.86,329.86,0,0,189.1979178345337
27334,1112081,154,126,1971,330.77,330.77,0,0,188.9450226442753
27335,1112961,154,126,1198,194.03,195.03,0,0,280.70223843952675
27336,1007348,154,126,1311,148.47,182.42,0,0,300.9867494647564
27337,1243875,154,126,1803,209.52,209.52,0,0,273.1318377124521
27338,1016818,154,126,1438,196.0,194.0,0,0,281.58943048108586
27339,1301690,154,126,1847,196.0,194.0,0,0,283.56208749422547
27340,1454082,154,126,1558,564.6,564.6,0,0,23.03660467066652
27341,1323756,154,126,2581,563.6,563.6,0,0,28.671665771761184
27342,1295629,154,126,1962,562.6,563.6,0,0,26.016951253944285
27343,1168925,154,126,2444,728.53,728.53,0,0,-87.60618766262053
27344,1069584,154,126,2760,223.13,223.13,0,0,268.206860369164
27345,1097004,154,126,1525,321.13,319.13,0,0,194.29203532053924
27346,1223860,154,126,2704,319.13,320.13,0,0,200.2698840066629
27347,1147888,154,126,2492,388.03,388.03,0,0,151.31820812611693
27348,1053807,154,126,1543,483.09,484.09,0,0,79.73313015290165
27349,1190133,154,126,2304,483.09,483.09,0,0,83.77373504179855
27350,1356081,154,126,2664,313.34,313.34,0,0,204.5059985192039
27351,1166061,154,126,2569,313.34,314.34,0,0,203.67759306979588
27352,1326777,154,126,2490,290.03,290.03,0,0,220.00724857783598
27353,1214539,154,36,1885,158.11,160.11,0,0,351.3429108227939
27354,1388909,154,36,1993,158.14,157.14,0,0,352.9534043169767
27355,1117823,154,36,2539,158.14,157.14,0,0,355.58682908268383
27356,1001894,154,36,2139,279.39,280.39,0,0,267.9200628932783
27357,1343377,154,36,2631,163.93,164.93,0,0,351.2313080961175
27358,1045929,154,36,1248,162.99,162.99,0,0,345.5900854001251
27359,1182906,154,36,1778,163.02,190.12,0,0,338.0926506339181
27360,1278933,154,36,1062,159.08,192.12,0,0,335.2022222223221
27361,1178879,154,36,2707,238.65,237.65,0,0,299.9590394839613
27362,1154927,154,36,1207,366.69,366.69,0,0,202.59721003931105
27363,1346381,154,36,1230,389.0,388.0,0,0,187.43888435593925
27364,1343300,154,36,2322,389.0,388.0,0,0,192.70573388735357
27365,1382460,154,36,2290,193.06,290.06,1,1,881.0841087589446
27366,1335307,154,36,1727,466.63,465.63,0,0,135.41680216829735
27367,1332316,154,36,1109,294.88,294.88,0,0,252.4638572359268
27368,1222122,154,36,1571,679.03,678.03,0,0,-14.229493216703645
27369,1215295,154,36,2956,678.03,678.03,0,0,-7.218670682364689
27370,1318453,154,36,2577,320.13,319.13,0,0,242.2139826484556
27371,1086521,154,36,2640,297.79,299.79,0,0,257.06770939292267
27372,1086495,154,36,1878,320.13,320.13,0,1,502.9153565171118
27373,1122586,154,36,2306,345.32,347.32,0,0,222.1379235031999
27374,1008385,154,36,1216,417.13,418.13,0,0,166.91161586880855
27375,1299613,154,36,2126,507.31,508.31,0,0,108.08384524426555
27376,1488071,154,36,2826,379.33,377.33,0,0,202.2855341086057
27377,1170204,154,36,1754,328.86,327.86,0,0,232.12476183874287
27378,1482384,154,36,1971,338.53,339.53,0,0,225.6522239497989
27379,1324608,154,36,1247,447.23,446.23,0,0,146.70123941100553
27380,1339397,154,36,1770,484.03,485.03,0,0,122.68625683744875
27381,1482128,154,36,1198,230.86,232.86,0,0,297.03116604851033
27382,1493763,154,36,1311,159.14,195.03,0,0,335.3060240769004
27383,1218417,154,36,1803,189.15,190.15,0,0,329.55836612783713
27384,1292299,154,36,1438,194.0,195.0,0,0,324.3980425106253
27385,1439152,154,36,2494,196.0,242.5,0,1,575.6876889155785
27386,1303043,154,36,1847,194.0,195.0,0,0,326.3706995237649
27387,1133574,154,36,1558,563.6,564.6,0,0,65.88462735842916
27388,1175421,154,36,2581,564.6,563.6,0,0,70.85809211064225
27389,1220000,154,36,1962,563.6,564.6,0,0,67.83316876016119
27390,1202382,154,36,1445,726.53,726.53,0,0,-48.505248294322314
27391,1244264,154,36,2444,727.53,728.53,0,0,-44.75816497485789
27392,1094898,154,36,2867,726.53,728.53,0,0,-42.38718607533622
27393,1082555,154,36,2760,222.13,224.13,0,0,310.6846742242626
27394,1022093,154,36,1525,321.13,321.13,0,0,236.0688421685329
27395,1159917,154,36,2704,321.13,319.13,0,0,242.4957210037672
27396,1431194,154,36,2492,389.03,388.03,0,0,193.50463446499793
27397,1371703,154,36,1543,483.09,484.09,0,0,122.25035466622347
27398,1359459,154,36,2304,484.09,484.09,0,0,125.5899525480155
27399,1460374,154,36,2664,328.89,328.89,0,0,236.12256407204427
27400,1485499,154,36,2569,303.61,304.61,0,0,253.01561576224856
27401,1027031,154,36,2490,291.03,291.03,0,0,261.8234660840529
27402,1330108,154,162,1885,119.31,121.31,0,0,319.01786837981416
27403,1210569,154,162,1993,122.25,123.25,0,0,317.84801381799343
27404,1348866,154,162,2539,123.25,123.25,0,0,320.1506404092597
27405,1343116,154,162,2139,291.03,290.03,0,0,200.97664467725463
27406,1334815,154,162,1778,156.2,175.6,0,0,286.2000121152366
27407,1244519,154,162,1062,157.14,157.14,0,0,289.2697613286765
27408,1155946,154,162,2707,212.46,211.46,0,0,258.79429868138857
27409,1261895,154,162,1207,327.92,327.92,0,0,170.25113738611816
27410,1019797,154,162,1230,340.5,341.5,0,0,161.173192216549
27411,1142848,154,162,2322,335.62,336.62,0,0,169.86095594263531
27412,1248091,154,162,2290,194.06,259.96,1,1,832.3724821290422
27413,1487481,154,162,1727,422.95,422.95,0,0,106.14246508732549
27414,1098229,154,162,1109,309.43,310.43,0,0,182.36988213123556
27415,1185338,154,162,2577,319.13,320.13,0,0,182.65045767158176
27416,1190027,154,162,2640,320.13,319.13,0,0,182.9937250335405
27417,1493672,154,162,1878,319.13,321.13,0,0,178.90888636413877
27418,1498885,154,162,2126,508.31,507.31,0,0,48.59914158383822
27419,1449195,154,162,2826,325.92,327.92,0,0,178.7213687087725
27420,1071799,154,162,1754,292.03,292.03,0,0,198.0485267591024
27421,1090476,154,162,1971,310.46,309.46,0,0,186.5457939859116
27422,1185766,154,162,1247,445.23,445.23,0,0,88.20893027390076
27423,1383002,154,162,1770,484.03,486.03,0,0,62.79193368613409
27424,1038462,154,162,1558,511.19,511.19,0,0,43.470499114811446
27425,1425253,154,162,2581,512.19,511.19,0,0,48.073755034360374
27426,1302845,154,162,1962,513.19,511.19,0,0,44.7574441676619
27427,1005828,154,162,1445,679.03,680.03,0,0,-75.10173860815325
27428,1054396,154,162,2444,680.03,680.03,0,0,-70.61423762336074
27429,1103720,154,162,2867,726.53,728.53,0,0,-101.91130039398683
27430,1318240,154,162,2760,243.5,244.5,0,0,236.550248996444
27431,1324663,154,162,2704,319.13,319.13,0,0,183.63320303399826
27432,1284559,154,162,1543,484.09,483.09,0,0,62.765651005796144
27433,1160375,154,162,2304,484.09,482.09,0,0,66.8062558946931
27434,1235177,154,162,2664,283.24,284.24,0,0,208.2292107950691
27435,1353104,154,162,2569,284.24,284.24,0,0,207.44021600388436
27436,1013720,154,162,2490,256.14,254.14,0,0,227.49790390862108
27437,1259634,154,75,1885,140.65,142.65,0,0,345.1583625444063
27438,1119425,154,75,1993,142.62,142.62,0,0,345.0386936121414
27439,1148888,154,75,2539,143.62,143.62,0,0,346.97111137074364
27440,1413074,154,75,2139,291.03,292.03,0,0,241.3362107081376
27441,1029137,154,75,2631,151.35,151.35,0,0,341.996054455722
27442,1221198,154,75,1248,145.5,145.5,0,0,339.42656733195065
27443,1198659,154,75,1778,162.99,162.99,0,0,329.72220958688854
27444,1044121,154,75,1062,158.11,158.11,0,0,329.68976822799584
27445,1257122,154,75,2707,237.68,237.68,0,0,281.8446768257495
27446,1340005,154,75,1207,338.53,338.53,0,0,203.9134367369461
27447,1093489,154,75,1230,341.5,341.5,0,0,201.9423777383193
27448,1446581,154,75,2322,334.71,334.71,0,0,211.96906484797603
27449,1208280,154,75,2290,194.06,292.0,1,1,861.610974826696
27450,1249450,154,75,1727,446.23,447.23,0,0,130.55279682547007
27451,1022006,154,75,1109,290.03,292.03,0,0,236.69919293261805
27452,1278133,154,75,2956,680.03,680.03,0,0,-27.044815319013992
27453,1448369,154,75,2104,680.03,680.03,0,0,-31.15411550286467
27454,1298595,154,75,2640,319.13,320.13,0,0,224.0542980715283
27455,1150813,154,75,1878,319.13,320.13,0,0,220.37907889301397
27456,1193401,154,75,2306,337.62,337.62,0,0,209.85196450079644
27457,1091570,154,75,1216,412.25,412.25,0,0,152.27860827370512
27458,1252642,154,75,2126,508.31,507.31,0,0,89.69912528004932
27459,1496426,154,75,2826,325.92,326.92,0,0,220.1915612376477
27460,1306695,154,75,1754,330.83,329.83,0,0,212.31964741230672
27461,1497405,154,75,1971,328.86,328.86,0,0,214.37703991872803
27462,1274204,154,75,1902,445.23,445.23,0,0,132.46805906450413
27463,1264958,154,75,1558,564.6,563.6,0,0,47.49990739421298
27464,1181657,154,75,2581,562.6,562.6,0,0,53.46576666974852
27465,1291876,154,75,1962,564.6,563.6,0,0,49.44844879594501
27466,1045986,154,75,1445,683.91,682.91,0,0,-36.682251441285985
27467,1275925,154,75,2444,680.03,678.03,0,0,-28.77383626182143
